1_elevation,1_slope,1_aspect,1_placurv,1_procurv,1_lsfactor,1_twi,1_geology,1_sdoif,Label 
110,21.80141,270,-0.004272864,-0.006877038,5.639917,6.792448,5,1.36018,1
190,21.80141,180,0.02829738,0.04894261,4.472211,3.674868,2,1.34879,1
224,21.80141,180,-0.004175153,-0.02065517,5.872425,5.036791,3,1.27646,0
85,27.01712,258.6901,0.00265935,-0.01093511,6.61116,4.077342,1,1.302423,0
347,32.31153,161.565,0.02746074,0.06357685,6.800783,2.94572,3,1.306955,1
432,35.26439,171.8699,0.02113085,0.03679396,8.424576,3.403737,3,1.343753,0
493,38.65981,90,-0.02934298,-0.01754911,12.75204,4.840704,3,1.349395,0
388,28.3032,111.8014,0.001387664,-0.006907683,7.421158,4.322199,3,1.316709,0
84,19.82703,213.6901,-0.02211034,-0.02753139,4.363535,4.245355,3,1.30329,0
250,31.31116,279.4623,0.005584954,-0.002826165,8.290154,4.157832,3,1.285172,1
166,11.30993,270,0.02989929,-0.002312618,2.221753,5.020641,3,1.2998,0
313,40.51059,20.55605,-0.008215761,-0.01385943,10.80656,3.693233,3,1.303147,1
27,22.98977,315,-0.002055207,-0.000703429,5.777607,4.569271,2,1.133911,0
75,34.99202,360,-0.004634876,0.007375355,14.51205,6.176888,1,1.273563,0
255,37.99073,219.8056,-0.002249275,0.01328321,8.794393,3.102851,3,1.2849,0
135,29.49621,45,0.02458824,0.0609269,6.931335,3.686352,3,1.307766,0
260,31.31116,189.4623,-0.03687671,0.003773682,10.12514,5.157598,3,1.36372,0
251,12.60438,296.5651,0.002961178,-0.01129736,0.767979,4.904226,2,1.330292,0
302,24.09484,243.435,-0.01666874,-0.02202999,9.301436,6.609689,5,1.33094,0
142,15.79317,135,-0.02992291,-0.01145649,3.913229,5.374327,1,1.226877,0
82,16.69924,270,0.03105888,0.01032112,3.774515,4.78214,1,1.232041,0
372,24.09484,243.435,0.02281577,0.0158024,5.235867,3.736507,3,1.316821,1
159,36.05503,15.9454,-0.02351777,0.0124814,11.94648,4.996003,3,1.30032,1
288,40.51059,69.44395,-0.01952244,-0.01358059,15.10967,5.369143,5,1.3055,0
154,22.40687,255.9638,0.03257005,0.02811965,4.101012,3.042177,2,1.32548,0
154,17.5484,71.56505,-0.002818713,0.002818713,5.010885,5.833422,5,1.28612,0
84,32.63194,38.65981,-0.01207592,-0.004477429,8.938877,4.243117,2,1.216227,0
267,32.31153,71.56505,-0.02190324,-0.005677326,11.57893,5.606468,5,1.356176,0
126,26.56505,126.8699,0.02840168,0.007438167,6.406263,4.041109,3,1.297681,0
308,34.99202,180,0.01449122,-0.01449367,9.35784,3.983065,3,1.309975,0
270,32.63194,128.6598,-0.02216197,-0.02473012,9.213035,4.394164,3,1.358412,0
367,26.56505,90,0.01133653,0.01349257,6.303553,3.960295,3,1.331157,1
248,19.82703,146.3099,0.03498993,0.0256546,3.467692,3.096389,2,1.296354,0
61,26.56505,270,0.003477727,-0.006248723,7.761112,5.000356,5,1.294614,0
392,24.09484,243.435,-0.06390499,-0.0298914,6.681507,4.955562,3,1.311551,0
166,19.82703,146.3099,0.02794742,0.03825985,4.212826,4.069612,5,1.311739,1
422,42.16205,96.34019,0.02829525,-0.006229819,9.804436,2.935492,3,1.312646,1
25,12.60438,63.43495,-0.00595671,-0.02169084,2.042233,3.79369,2,1.324809,0
224,21.80141,360,0.03482226,0.006555918,4.400651,3.594216,3,1.275693,0
104,12.60438,206.565,0.04915144,-0.002254463,1.943348,3.545533,3,1.357975,1
26,36.05503,285.9454,0.01235577,0.006954839,8.907744,3.528427,3,1.29265,0
312,11.30993,180,0.02858902,0.01831772,2.101145,4.741568,3,1.312067,0
224,19.82703,213.6901,-0.01462476,-0.01020312,4.94505,4.870879,2,1.334834,0
491,44.56372,23.96249,0.03763389,0.01202187,12.15499,3.637436,3,1.350676,0
401,35.79576,303.6901,-0.01727193,-0.01031596,10.29131,4.300438,3,1.295979,0
357,32.31153,341.5651,-0.01941819,0.000106661,8.175864,3.866464,3,1.32742,0
348,30.96376,270,0.05876497,0.007443528,6.987489,3.382031,3,1.325877,0
150,22.98977,225,0.04468412,0.02428317,4.674135,3.509544,3,1.360604,1
369,5.710593,360,0.00082014,0.01296892,0.641387,3.912023,5,1.354609,0
410,33.85452,333.4349,0.01727737,0.007546843,9.566393,4.324174,3,1.308825,1
87,28.3032,201.8014,0.02373491,-0.009942794,7.330337,4.260631,3,1.312374,0
74,30.96376,360,0.01145231,0.00785677,7.313381,3.609953,3,1.275882,0
114,48.18969,296.5651,-0.00751831,-0.07503418,13.02117,3.466907,3,1.309639,1
198,38.65981,360,0.02146973,0.0254248,8.750508,2.957806,3,1.293643,0
62,19.82703,326.3099,0.02115363,0.003674253,4.93688,4.862611,2,1.321401,0
109,40.70319,54.46232,-0.02896529,-0.01517228,14.62035,5.172252,3,1.29452,1
230,21.80141,90,0.008140362,-0.01085643,5.449857,3.229176,3,1.291621,0
270,41.81031,296.5651,-0.01872076,0.004921934,18.16422,6.075272,3,1.339164,0
277,31.31116,350.5377,0.05532374,0.01363866,6.678515,3.076967,2,1.3673,0
498,38.65981,180,-0.04068732,0.007584288,17.20302,6.337671,3,1.331181,0
17,32.31153,161.565,-0.002387108,-0.01967809,7.194108,3.226844,3,1.301474,0
93,31.31116,260.5377,0.01747088,-0.01471332,7.307634,3.527086,1,1.286247,0
246,26.56505,126.8699,0.02280777,0.004780123,6.71831,4.278911,2,1.284198,0
139,12.60438,206.565,-0.003694158,-0.007353206,2.590257,4.985721,2,1.152471,0
26,8.049467,315,0.000253808,0.01075907,2.218142,7.548702,2,1.344576,0
444,31.31116,9.462322,-0.0292681,0.007200229,14.0176,6.784058,3,1.365985,0
120,27.01712,78.69007,-0.001473104,0.01526461,6.589442,4.06089,2,1.171492,0
472,28.3032,248.1986,-0.05561079,-0.002316457,10.439,6.028267,3,1.366423,1
363,35.79576,236.3099,-0.05625762,-0.01270967,16.69582,6.71973,3,1.364646,0
148,31.31116,99.46232,-0.06199416,-0.01800462,10.55811,5.36696,3,1.291462,0
27,12.60438,206.565,0.02124638,0.02285076,0.000785885,12.3777,5,1.298545,0
59,5.710593,180,0.02738407,0.01122036,0.6683953,4.118257,3,1.304049,0
302,32.31153,251.565,-0.01117215,0.0084158,8.950624,4.319148,3,1.301374,1
18,12.60438,26.56505,-0.01899424,-0.0168752,1.839677,3.274296,5,1.225672,0
38,28.3032,158.1986,-0.02185447,-0.02779885,4.980803,2.328479,3,1.301729,0
126,33.85452,333.4349,0.04421619,0.005439576,7.796947,3.301553,3,1.299255,0
48,24.09484,296.5651,-0.005800764,-0.03301668,4.955492,3.461326,5,1.319253,0
194,22.40687,75.96375,-0.02290842,-0.004877226,9.663091,7.327576,2,1.365129,0
111,35.79576,56.30993,0.005759119,-0.0278923,8.489138,3.337877,3,1.301409,0
16,17.5484,251.565,-0.04936986,-0.02786281,3.165432,6.003489,5,1.356965,0
365,30.96376,270,-0.05812325,-0.02464042,11.91801,6.051677,3,1.31496,0
288,28.3032,291.8014,0.001392199,0.01516298,7.238666,4.197708,5,1.301671,0
99,22.40687,14.03624,-0.01478764,-0.0155804,7.539927,6.08707,1,1.291969,0
148,31.31116,260.5377,0.01711628,0.01322673,9.455453,4.815447,3,1.255375,0
190,12.60438,116.565,0.04519411,0.0182556,2.553663,4.911115,3,1.279383,0
107,37.29208,246.8014,-0.03031752,-0.002785506,10.69529,4.209282,2,1.299988,0
62,27.01712,78.69007,0,-0.002758179,6.271849,3.813903,1,1.246473,0
71,22.98977,315,-0.000812199,0.00081403,5.837666,4.620978,2,1.329025,0
80,29.49621,135,-0.001922388,-0.000836401,10.84195,5.923202,7,1.311244,0
199,37.99073,140.1944,-0.02170079,-0.003125871,12.15492,4.720949,3,1.307435,1
201,15.79317,135,-0.01987143,-0.01047403,4.981926,6.581596,5,1.331919,0
576,52.51306,274.3987,-0.03000477,0.08792958,13.93362,3.240644,3,1.313074,0
279,27.01712,168.6901,0.01636199,0.000171209,5.655005,3.296252,3,1.314697,1
89,33.85452,243.435,0.00068896,-0.006207149,9.349389,4.209448,2,1.190664,0
110,43.49152,288.4349,-0.01614562,-0.02768738,7.340651,2.343784,3,1.308605,0
26,26.56505,90,-0.008342342,0.002985591,3.933615,3.043963,5,1.32766,0
235,26.56505,323.1301,0.01270323,-0.007185656,7.069916,4.533971,2,1.268516,0
66,17.5484,288.4349,-0.0248415,-0.02225994,3.831401,4.505681,3,1.274092,0
43,30.96376,270,-0.00021875,0.008494507,7.641181,3.829185,1,1.2406,0
543,47.2466,236.3099,-0.04687515,-0.01104966,18.58416,5.371554,3,1.362481,0
107,32.31153,251.565,-0.002173415,0.004932204,9.412939,4.570958,2,1.297629,0
101,30.24626,59.03624,0.02618005,0.001405403,6.267568,3.004562,2,1.35796,0
74,35.26439,315,0.01738536,0.0102068,7.267808,2.665245,3,1.359168,0
113,15.79317,225,0.005822978,0.002406392,5.45504,7.139628,5,1.307459,0
199,27.01712,281.3099,0.0321967,0.01194149,6.069344,3.649799,3,1.345558,1
167,33.85452,333.4349,0.01123858,0.01083051,8.758624,3.883087,3,1.30553,0
255,41.98721,270,0.02273479,-0.003446455,11.37747,3.707598,3,1.312831,0
414,42.67464,167.4712,0.01622868,0.0251556,10.88146,3.375007,3,1.30941,1
150,29.49621,315,0.01776283,0.007063829,7.308658,3.951387,3,1.359056,1
125,8.049467,45,0.02581914,-0.00099065,1.580843,5.855144,2,1.180307,0
93,26.56505,270,0.04119236,0.000188257,6.013636,3.724876,3,1.276331,0
8,37.99073,320.1944,-0.01155934,-0.03184322,9.656433,3.570401,2,1.355457,0
48,46.23402,343.3008,0.01629087,-0.01077329,11.47901,3.106124,7,1.301342,0
279,17.5484,288.4349,-0.0150839,-0.004225186,4.766189,5.583094,3,1.344445,0
322,28.3032,158.1986,-0.005051226,0.002321734,6.222991,2.964192,2,1.30148,0
57,22.40687,165.9638,-0.03404675,-0.04046161,6.766999,5.546297,2,1.147647,0
107,29.49621,315,-0.03204482,-0.05077927,7.548777,4.113017,3,1.296863,0
342,33.85452,116.565,0.02232101,0.008023228,8.739476,3.872144,3,1.331534,1
234,36.05503,195.9454,-0.003967471,-0.02361676,9.265517,3.72532,3,1.30469,0
599,22.40687,255.9638,-0.000769753,0.0145637,5.504874,4.514177,3,1.339621,0
48,17.5484,251.565,-0.008340437,-0.01096987,4.505585,5.301949,2,1.287393,0
469,27.01712,281.3099,0.008182575,-0.008187457,7.334064,4.596195,3,1.32026,1
202,35.26439,171.8699,-0.03476772,0.001646384,8.371634,3.372217,5,1.302899,0
43,35.26439,98.1301,-0.01571168,-0.02012908,8.951255,3.710547,5,1.131952,0
43,21.80141,270,-0.01399653,-0.04113469,5.957086,7.06833,2,1.350461,0
77,19.82703,33.69007,0.01282367,0.009244197,3.753351,3.492189,1,1.250869,0
294,26.56505,53.1301,0.02001324,0.004813419,5.934269,3.658448,3,1.366707,1
143,34.99202,270,0.008282326,0.01654189,8.813509,3.68342,7,1.314397,0
433,8.049467,45,0.004845221,0.01173681,0.000885912,10.6833,5,1.329557,0
17,8.049467,135,0.00797433,-0.01626489,1.080158,3.950886,2,1.332439,0
260,53.67613,306.0274,-0.001706594,0.007226614,13.15702,2.812525,2,1.338182,0
315,31.31116,350.5377,-0.04136646,-0.005535398,10.16315,5.17633,5,1.320015,0
203,31.31116,9.462322,0.005528843,0.01102389,9.057245,4.600314,3,1.3536,0
45,47.72631,180,0.01061409,0.08313194,15.66967,4.451943,3,1.178376,0
74,11.30993,360,0.02344646,0.01261616,1.826694,4.085591,5,1.307663,0
332,33.85452,153.435,0.004580024,-0.001821235,9.83382,4.46203,3,1.340639,1
163,26.56505,360,-0.03095674,0.006109323,7.90166,5.090093,3,1.366846,1
80,35.26439,135,-0.002419764,-0.01413175,9.697074,4.107092,1,1.231339,0
51,45.56176,348.6901,0.02009701,0.004730875,11.54021,3.230104,7,1.301414,0
64,24.09484,63.43495,0.07073575,0.01747744,3.893537,2.255435,2,1.309751,0
393,34.99202,90,-0.00829749,-0.005496455,11.48849,5.008719,3,1.327624,1
264,24.09484,26.56505,-0.00062361,0.00890486,5.233593,3.734335,3,1.290858,1
27,26.56505,360,-0.01552965,-0.006543261,9.662907,6.0962,1,1.239515,0
197,33.85452,296.5651,-0.01491232,0.001120816,12.93436,5.832328,3,1.311378,1
192,27.01712,11.30993,0.002912811,-0.0056716,7.952524,5.000993,3,1.295827,1
696,30.24626,210.9638,-0.009696696,0.001415446,8.229468,4.366227,3,1.343812,0
66,50.2919,85.23636,-0.004802746,-0.06969982,8.901825,3.736659,3,1.305342,0
163,22.40687,165.9638,0.02809379,0.01310005,4.281868,3.257955,2,1.341017,1
46,27.01712,348.6901,0.0103907,-0.002120134,9.977143,6.13503,1,1.288986,0
153,37.29208,293.1986,0.000496986,0.007778161,11.27766,4.474386,2,1.136604,0
266,21.80141,180,-0.002279465,-0.000501297,5.823717,4.995146,3,1.306353,0
52,26.56505,270,0.04091256,0.005984105,5.043624,2.845352,2,1.356036,0
201,28.3032,68.19859,-0.02608604,0.001256938,7.233334,4.194024,5,1.304643,0
134,12.60438,153.435,-0.001194639,-0.009839296,2.924567,5.589203,2,1.14861,0
194,22.98977,45,-0.00597297,-0.002300956,4.537084,3.360746,5,1.30413,1
45,16.69924,180,-0.005259708,-0.01680877,3.830069,4.855196,3,1.295522,0
74,40.70319,54.46232,0.01075842,-0.007999633,9.795082,3.169581,2,1.253805,0
91,29.49621,45,0.03225484,0.006365762,6.218917,3.144068,3,1.340286,1
239,28.3032,158.1986,-7.14E-05,-0.03855651,2.714085,3.138652,3,1.308709,0
195,22.40687,104.0362,0.03087277,-0.006046111,4.370709,3.360635,2,1.287035,0
173,35.79576,303.6901,-0.02617146,-0.01244914,10.45507,4.379377,3,1.334101,1
121,26.56505,126.8699,0.008569896,0.01901189,6.704733,4.268796,1,1.253286,0
233,32.31153,108.435,-0.03913813,-0.002242482,12.7259,6.078727,3,1.302324,1
188,19.82703,213.6901,-0.06513916,-0.006582033,14.39784,9.319154,3,1.300335,0
223,26.56505,323.1301,0.01305914,0.01176996,6.717599,4.278382,1,1.275144,1
120,27.01712,348.6901,0.01801602,0.04542636,5.518717,3.174273,3,1.296203,0
593,30.96376,90,0.01056643,0.005976539,8.561028,4.397526,3,1.323436,0
245,43.33172,32.00538,0.01550483,0.023117,10.84114,3.253522,2,1.364836,0
182,24.09484,153.435,0.04075439,0.07786622,4.906856,3.412012,3,1.300127,1
92,29.49621,315,-0.00101293,-0.007262216,8.818041,4.890087,2,1.3646,0
356,17.5484,71.56505,0.02461782,0.03055796,3.178032,3.556671,3,1.331692,1
224,24.09484,116.565,0.02513524,0.0216714,4.176968,2.606773,5,1.313179,0
38,8.049467,315,-0.008097092,0.02763445,15.53354,9.491528,3,1.117705,0
107,37.99073,129.8056,0.007690743,0.008860161,10.64149,4.056082,2,1.260626,0
265,38.87666,82.87498,0.02116136,-0.01012376,9.440035,3.298662,3,1.356872,1
87,15.79317,45,0.003934303,0.001486839,2.069208,7.23597,5,1.307328,0
89,26.56505,126.8699,-0.006170076,0.003411897,7.855255,5.060641,2,1.328314,0
24,22.98977,135,-0.00303701,-0.01321375,2.197419,2.531843,5,1.294182,0
197,28.3032,248.1986,-0.05392678,-0.04261497,7.337361,4.265419,5,1.279746,0
383,37.29208,156.8014,-0.002546337,-0.0029688,9.403784,3.565826,3,1.27758,1
169,17.5484,108.435,-0.006043892,-0.01877544,4.118298,5.220318,2,1.312128,0
145,17.5484,161.565,-0.03794667,-0.01723765,3.498379,4.036859,5,1.302585,1
144,38.87666,299.7449,-0.001151974,0.01219079,8.578435,2.82012,1,1.258126,0
347,21.80141,360,-0.01084435,-0.02783485,7.145515,6.017878,5,1.356139,0
101,29.49621,135,-0.001547272,-0.01500546,6.819872,3.605293,3,1.308592,0
318,28.3032,338.1986,-0.04888673,-0.03111571,8.980886,5.276016,3,1.287852,0
42,29.49621,225,-0.009828269,-0.01497062,8.387275,4.639667,3,1.349956,0
257,30.24626,300.9637,0.02148565,0.01437861,6.502801,3.188785,3,1.303875,0
199,27.01712,101.3099,0.06758697,0.004139098,5.415587,3.079953,2,1.3533,1
435,38.87666,7.125016,-0.01060169,-0.000435908,12.30357,4.62331,3,1.368973,0
267,21.80141,270,-0.01629475,-0.008529471,8.95613,7.147144,3,1.29025,0
150,35.26439,98.1301,-0.02252987,-0.007815586,10.56765,4.536957,2,1.216843,0
470,30.24626,300.9637,0.01275529,-0.02103654,7.4842,3.89159,3,1.319137,0
68,30.96376,360,0.01911549,-0.002564584,7.891103,3.990104,2,1.365386,0
443,35.26439,225,0.0191544,0.005638077,7.586535,2.879846,3,1.358126,1
167,45.56176,348.6901,-0.01959372,-0.06316385,15.9905,4.860891,3,1.305406,0
306,44.71062,45,-0.01395883,-0.03294302,12.05493,3.574101,3,1.302984,1
526,12.60438,243.435,0.08385371,0.0237293,1.998558,3.685602,3,1.365361,0
78,43.33172,32.00538,0.03583243,0.06068917,8.428504,1.99488,1,1.292285,0
26,21.80141,270,0.01830976,-0.01279249,5.726581,4.911047,2,1.342904,0
409,28.3032,338.1986,0.003508594,0.01028291,6.899164,3.957525,3,1.319069,1
357,27.01712,348.6901,0.03825793,0.01691296,5.718077,3.351709,3,1.3694,0
60,15.79317,225,0.008093148,0.000183219,4.537926,6.114863,1,1.283972,0
74,30.24626,329.0363,-0.01789232,-0.006935557,9.553182,5.111991,7,1.31462,0
73,32.31153,341.5651,0.01822959,0.006598285,8.634497,4.139359,2,1.365694,0
481,31.31116,189.4623,-0.1483898,-0.01988901,17.32085,7.842043,3,1.311495,0
106,24.09484,116.565,-0.05702819,-0.003685919,21.19771,10.72831,5,1.30703,0
309,50.57997,189.4623,-0.02431571,0.01879813,15.51196,4.020645,3,1.29316,0
56,5.710593,360,-0.0219931,-0.00283387,0.9295406,5.767311,5,1.303918,0
37,27.01712,101.3099,0.01535139,0.01775224,6.320115,3.852233,2,1.281993,0
218,28.3032,21.80141,0.0215588,0.01154544,7.360022,4.280838,2,1.329382,0
316,24.09484,26.56505,0.01930125,0.01377003,5.428732,3.917373,3,1.283791,1
42,12.60438,243.435,-0.005482403,-0.01375069,0.995765,6.157959,1,1.286104,0
703,19.82703,33.69007,-0.0413931,-0.05790865,5.694295,5.576267,3,1.342241,0
291,24.09484,116.565,0.01512282,-0.00132643,5.733083,4.190112,3,1.336045,0
345,28.3032,201.8014,-0.04357728,-0.01159361,11.86065,6.666652,5,1.320528,1
289,39.50971,194.0362,0.001486554,0.01782741,9.647651,3.296794,3,1.339792,1
268,24.09484,206.565,-0.01795082,-0.004117054,7.237031,5.354899,3,1.304447,1
26,50.19443,180,-0.04122721,0.01639994,15.78975,4.159294,3,1.274411,1
331,31.31116,80.53768,-0.05949587,-0.02050413,11.26671,5.69175,3,1.367992,0
343,11.30993,180,-0.04164143,-0.01079997,0.9994122,6.233677,3,1.282662,0
120,12.60438,26.56505,0.06782988,0.01768831,1.766496,3.068461,1,1.256724,0
142,30.24626,210.9638,0.00933035,-0.01208914,8.271237,4.39154,2,1.343851,0
556,11.30993,90,0.01654208,0.02756437,1.960164,4.3943,3,1.328017,0
550,34.99202,180,-0.01033636,-0.03104548,9.133146,3.861544,3,1.349007,1
20,15.79317,135,0.005476751,0.002661829,6.176651,4.893002,1,1.285691,0
485,31.31116,80.53768,-0.02094595,-0.01215463,8.834216,4.47565,3,1.345701,0
71,17.5484,251.565,-0.001832302,0.001876247,2.822387,2.99423,3,1.30269,1
520,26.56505,53.1301,0.03234765,0.003521489,5.785377,3.531395,3,1.310735,0
464,45,90,0.07854609,0.02076787,10.00937,2.601245,3,1.328305,1
419,35.26439,351.8699,0.0188409,0.008744547,7.96217,3.121479,3,1.314422,0
68,11.30993,90,0.002119568,-0.05723248,3.68978,7.579654,3,1.299729,0
223,35.26439,135,0.01305488,0.03643364,7.002261,2.479136,2,1.146681,0
104,26.56505,143.1301,-0.02330656,-0.0208304,6.267487,3.931605,3,1.32285,0
71,19.82703,33.69007,0.000274157,0.005227552,3.345123,2.91646,3,1.312179,0
249,33.85452,116.565,-0.03203718,-0.06451433,9.511851,4.295585,3,1.331662,0
214,26.56505,90,-0.08167619,-0.02591049,12.13218,7.234035,3,1.351604,0
241,33.85452,333.4349,0.03997554,0.01795537,7.996397,3.427848,3,1.36742,0
31,24.09484,153.435,0.02093577,0.01215139,5.931314,4.360073,3,1.305961,0
73,22.98977,135,0.006321329,-0.000803751,5.252032,4.092399,2,1.106355,0
269,24.09484,206.565,0.0159905,0.01435618,5.621334,4.09169,3,1.346952,1
58,12.60438,63.43495,-0.007678914,-0.000451885,2.11873,7.391897,5,1.305453,0
295,22.40687,14.03624,0.02007442,0.004752243,5.602288,4.601883,3,1.290147,0
353,24.09484,116.565,-0.03527306,-0.02265418,7.533591,5.555704,3,1.278803,0
387,28.3032,21.80141,0.03016219,-0.01637557,6.500664,3.660045,3,1.369392,0
159,11.30993,270,0.01499742,0.01258803,1.717267,3.73283,1,1.325838,0
7,5.710593,180,0.006554669,0.01293637,0.000567359,11.47471,6,1.139598,0
224,36.05503,285.9454,0.02537356,0.007731906,10.85582,4.517328,3,1.281297,0
115,15.79317,315,0.04940633,0.01128276,2.348007,2.820348,3,1.296397,1
329,40.70319,215.5377,-0.005892291,-0.01066533,12.04433,4.203147,3,1.362507,0
172,29.49621,135,0.007381268,-0.001862469,7.271433,3.925856,3,1.31008,0
408,33.85452,243.435,0.004256289,0.00126129,8.257062,3.588237,3,1.321171,1
80,22.98977,225,0.01067212,0.000362428,6.365928,5.054124,1,1.284578,0
101,29.49621,225,-0.000960795,0.000959574,7.197088,3.874471,2,1.115147,0
335,35.26439,98.1301,-0.003631575,-0.01567506,12.1327,5.227493,5,1.329993,0
75,29.49621,225,0.008346373,0.002686342,9.694013,5.363631,5,1.294615,0
334,31.31116,260.5377,-0.0144316,-0.03252396,8.637802,4.363229,3,1.308776,1
396,30.24626,120.9638,-0.00644943,0.0036882,9.226754,4.938157,3,1.30549,0
329,28.3032,111.8014,-0.03654011,-0.01860393,6.951394,3.995235,5,1.321284,0
90,24.09484,243.435,-0.0278313,0.000244631,7.981196,5.844286,1,1.239048,0
382,28.3032,21.80141,-0.006654566,-0.01265696,6.832931,3.909292,3,1.355135,0
142,24.09484,26.56505,-0.03014277,-0.0388062,8.991014,6.79356,2,1.363367,0
247,35.79576,213.6901,-0.002022834,0.007542853,9.953126,4.133374,3,1.280199,1
46,12.60438,26.56505,-0.06601737,-0.00574533,0.8260419,5.191818,5,1.338065,0
18,17.5484,198.435,0.007606402,-0.00477437,2.769372,2.868464,5,1.342246,0
256,26.56505,233.1301,-0.01909709,-0.01952229,7.776899,5.010517,3,1.304606,1
437,38.87666,262.875,-0.01915448,0.01915448,11.56514,4.31384,3,1.344044,1
83,5.710593,270,-0.05251904,-0.03298328,0.000431853,14.62879,2,1.295074,0
244,17.5484,288.4349,-0.0231149,-0.04860995,5.489928,6.289935,3,1.280226,0
424,39.50971,165.9638,-0.02249318,-0.002338359,12.28152,4.503698,5,1.314522,0
717,29.49621,135,-0.01166348,-0.00488925,9.313311,5.163312,3,1.338388,0
296,30.24626,120.9638,-0.01003685,0.02106957,10.70908,5.683081,3,1.301917,1
309,12.60438,153.435,0.01236748,-0.004205859,3.219533,3.590367,3,1.30004,0
134,26.56505,360,-0.006214943,-0.004820213,9.130743,5.812963,2,1.364294,0
200,45.83452,60.9454,0.000504363,-0.08045309,9.887345,3.693482,3,1.334318,0
427,32.31153,341.5651,0.03764642,0.009250553,7.01728,3.10241,3,1.323421,0
177,5.710593,90,0.01079478,-0.01354747,0.641387,3.912023,2,1.278509,0
51,24.09484,153.435,-0.003323807,-0.004952561,6.605351,4.898245,1,1.273332,0
267,46.23402,73.30076,0.000747922,0.01028479,13.43022,3.89106,3,1.289598,1
430,32.31153,198.435,0.02721683,0.01691891,7.485699,3.425504,3,1.319508,1
269,21.80141,90,0.004552236,0.01200538,5.007071,4.239708,3,1.29056,0
90,26.56505,360,-0.007939887,-0.008611626,7.025384,4.502378,2,1.11481,0
171,28.3032,68.19859,-0.005550933,0.03313638,12.25074,6.828454,2,1.264364,0
294,22.98977,45,0.004259685,-0.007035564,4.982731,3.829214,3,1.334613,0
683,28.3032,21.80141,0.009367285,0.007185449,6.919422,3.972185,3,1.348294,0
400,17.5484,161.565,-0.01226151,-0.001527551,6.466445,7.108493,5,1.289182,0
222,30.96376,180,-0.002535955,-0.02506414,7.406105,3.672947,5,1.300117,0
300,21.80141,360,-0.01459443,0.009071973,7.694233,6.387809,5,1.301347,1
144,24.09484,153.435,-0.008986413,-0.01032755,7.190066,5.322346,2,1.296396,0
380,32.31153,108.435,0.01387456,0.01095943,9.771657,4.757962,3,1.359106,0
46,11.30993,360,0.004660198,0.02294997,2.178546,5.006232,1,1.273693,0
70,26.56505,90,0.00023827,-0.02242211,6.895294,4.408924,2,1.25762,0
209,33.85452,333.4349,-0.002456261,-0.008578896,8.506799,3.737221,3,1.308891,0
247,22.98977,135,-0.006027063,0.008785852,8.297071,6.378836,5,1.313024,0
382,19.82703,146.3099,-0.0014407,-0.004064672,5.233084,5.153947,5,1.316311,0
50,28.3032,21.80141,0.03974886,0.04025541,6.363538,2.608176,1,1.281158,1
42,24.09484,116.565,0.03938485,0.01302939,4.765559,3.265919,3,1.154598,0
241,29.49621,225,0.006405651,0.01566466,7.154857,3.845046,3,1.274837,0
609,37.99073,39.80557,-0.02953814,-0.000803656,17.85449,6.643556,5,1.320625,0
409,35.26439,278.1301,-0.01467287,0.01467042,8.914489,3.686361,3,1.306362,0
116,16.69924,360,-0.01920868,0.01093415,7.413276,8.157143,2,1.215718,0
391,38.87666,240.2551,-0.008274033,-0.0220702,10.92893,4.030931,3,1.311445,1
352,29.49621,225,-0.00558027,0.002809274,9.716797,5.375369,5,1.317677,0
544,30.24626,149.0362,0.02226035,0.01635782,8.056251,4.259861,3,1.32744,1
119,35.26439,45,-0.03931804,-0.0517165,8.776286,3.608238,2,1.351907,0
136,12.60438,153.435,-0.000418672,-0.005109892,2.526474,4.857594,2,1.278214,0
258,19.82703,303.6901,0.02840132,0.01849932,4.644185,4.557023,3,1.342827,0
421,24.09484,116.565,-0.02092469,0.004369516,7.191239,5.323162,3,1.324803,0
37,21.80141,180,0.03023905,0.06907187,5.108387,4.339872,2,1.323021,0
21,31.31116,99.46232,0.008157659,-0.01367478,7.177575,3.437296,2,1.351432,1
496,31.31116,99.46232,0.03346722,0.01894733,6.709256,3.099929,3,1.37023,0
167,21.80141,180,0.01857916,0.01182123,4.157864,3.31046,3,1.327202,1
97,39.50971,14.03624,0.01244112,0.01789091,10.14769,3.549453,2,1.097203,0
136,30.24626,329.0363,0.01698381,0.02987044,8.012781,4.23281,1,1.318602,0
58,35.26439,81.8699,0.003886158,0.009906872,8.505153,3.451332,7,1.312532,0
236,26.56505,270,-0.01720553,0.05030978,6.250134,3.917743,3,1.30137,1
497,28.3032,201.8014,-0.01136043,-0.0189887,10.44848,6.032807,5,1.328924,0
279,31.31116,99.46232,-0.009968695,-0.009337946,7.895166,3.913742,2,1.275596,0
143,40.31554,135,-0.02136408,-0.01173895,12.55843,4.477314,2,1.262911,0
224,32.31153,108.435,-0.005399333,-0.000120686,8.76011,4.211575,2,1.263724,0
17,12.60438,333.4349,0.005556134,0.02475797,1.146669,4.257034,3,1.308442,0
23,32.63194,128.6598,0.00484042,0.006194126,9.084216,4.323759,1,1.227132,0
135,16.69924,360,0.01387123,0.06061241,3.109945,3.813806,2,1.29861,0
175,24.09484,63.43495,0.01165495,0.01317171,5.432417,3.920766,2,1.264047,0
29,26.56505,143.1301,-0.009959043,-0.01762717,6.091653,3.789326,3,1.306248,0
